B,d1,d2,d3,d4,d5,d6
0.6370000000000005,0.7524623820961835,1.080352497394065,1.139993083967095,1.459896317919581,1.4880184543352701,1.5741705448909737
0.6380000000000005,0.7555561503826631,1.0829587661698117,1.1428514987340375,1.4622958792368923,1.4906452045127612,1.577202352847383
0.6390000000000005,0.7586543073599152,1.0855709011153856,1.1457137687508556,1.4647007958754017,1.4932766868407992,1.5802368424325817
0.6400000000000005,0.7617568119528446,1.0881888608340926,1.1485798689425497,1.4671110405006793,1.495912870390537,1.5832739948377412
0.6410000000000005,0.7648636235837234,1.0908126043076631,1.1514497744856822,1.4695265859447595,1.4985537245339984,1.5863137914803769
0.6420000000000005,0.767974702165267,1.0934420908923528,1.1543234608050525,1.4719474052052988,1.5011992189403731,1.5893562140009596
0.6430000000000005,0.7710900080940242,1.0960772803149794,1.1572009035704536,1.4743734714447285,1.503849323572302,1.5924012442596034
0.6440000000000005,0.7742095022437514,1.0987181326691733,1.1600820786934118,1.4768047579894361,1.5065040086823291,1.5954488643328268
0.6450000000000005,0.7773331459588597,1.1013646084114441,1.1629669623239955,1.4792412383288518,1.5091632448092422,1.5984990565102652
0.6460000000000005,0.7804609010480448,1.1040166683574721,1.1658555308477432,1.4816828861146547,1.5118270027746536,1.6015518032916276
0.6470000000000005,0.7835927297779097,1.10667427367836,1.168747760882507,1.484129675159842,1.514495253679458,1.6046070873834548
0.6480000000000005,0.7867285948667391,1.1093373858968913,1.1716436292754455,1.4865815794378818,1.517167968900477,1.6076648916961478
0.6490000000000005,0.7898684594783347,1.1120059668839186,1.1745431131000803,1.489038573081837,1.5198451200870657,1.6107251993409353
0.6500000000000005,0.7930122872158716,1.1146799788546193,1.1774461896531907,1.4915006303833938,1.52252667915773,1.6137879936268202
0.6510000000000005,0.7961600421160728,1.1173593843650789,1.1803528364521316,1.4939677257920998,1.5252126182969956,1.6168532580578017
0.6520000000000005,0.7993116886430851,1.1200441463085493,1.18326303123178,1.4964398339143425,1.5279029099520258,1.6199209763298779
